Date,Total_Equity,Cash,Holdings_Value,Positions_Count,Holdings_Detail
2015-04-14,115970.23327474405,6374.24551229288,109595.98776245117,5,
2015-04-15,116555.81004171183,6374.24551229288,110181.56452941895,5,
2015-04-16,117058.72258297083,6422.786242638795,110635.93634033203,5,
2015-04-17,116031.47046395253,5807.331120690807,110224.13934326172,5,
2015-04-20,115562.92755623769,5807.331120690807,109755.59643554688,5,
2015-04-21,116390.1959583373,5807.331120690807,110582.86483764648,5,
2015-04-22,116595.17477913808,5807.331120690807,110787.84365844727,5,
2015-04-23,116381.78714486073,5807.331120690807,110574.45602416992,5,
2015-04-24,116996.00272103261,5807.331120690807,111188.6716003418,5,
2015-04-27,116933.65515633534,5807.331120690807,111126.32403564453,5,
2015-04-28,117371.46458595933,6477.00938576402,110894.45520019531,5,
2015-04-29,110538.51655739488,6477.00938576402,104061.50717163086,5,
2015-04-30,115748.46639108926,1809.6413140323712,113938.82507705688,5,
2015-05-01,115684.90894937783,1809.6413140323712,113875.26763534546,5,
2015-05-04,112188.56502390176,1809.6413140323712,110378.92370986938,5,
2015-05-05,112188.56502390176,1809.6413140323712,110378.92370986938,5,
2015-05-06,112188.56502390176,1809.6413140323712,110378.92370986938,5,
2015-05-07,113717.58068641138,4492.446779093269,109225.13390731812,5,
2015-05-08,115186.5519274087,4492.446779093269,110694.10514831543,5,
2015-05-11,116470.44866355372,4492.446779093269,111978.00188446045,5,
2015-05-12,117001.86798652125,4492.446779093269,112509.42120742798,5,
2015-05-13,116138.72657095388,4096.383515228783,112042.3430557251,5,
2015-05-14,114890.64153190573,10548.594702682098,104342.04682922363,5,
2015-05-15,116252.2671231838,10548.594702682098,105703.67242050171,5,
